game id,actor,actor id,market,round,price,type,date,time
Z8sS0XWYcFse,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,60,32,buy,13/2/2024,16:7:112
Z8sS0XWYcFse,clubs,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,50,32,sell,13/2/2024,16:7:374
Z8sS0XWYcFse,clubs,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,80,32,sell,13/2/2024,16:7:960
Z8sS0XWYcFse,clubs,Yimeng,6c314841-1137-4f22-8285-53b02057ee8f,80,32,sell,13/2/2024,16:7:638
Z8sS0XWYcFse,clubs,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,80,32,sell,13/2/2024,16:7:613
Z8sS0XWYcFse,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,60,32,buy,13/2/2024,16:7:325
Z8sS0XWYcFse,clubs,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,80,32,sell,13/2/2024,16:7:179
Z8sS0XWYcFse,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,50,32,sell,13/2/2024,16:7:388
Z8sS0XWYcFse,clubs,Yimeng,6c314841-1137-4f22-8285-53b02057ee8f,80,32,sell,13/2/2024,16:7:215
Z8sS0XWYcFse,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,60,32,buy,13/2/2024,16:7:884
Z8sS0XWYcFse,clubs,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,80,32,sell,13/2/2024,16:7:774
Z8sS0XWYcFse,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,50,32,sell,13/2/2024,16:7:70
Z8sS0XWYcFse,clubs,Jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,80,32,sell,13/2/2024,16:7:853
Z8sS0XWYcFse,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,60,32,buy,13/2/2024,16:7:421
Z8sS0XWYcFse,clubs,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,80,32,sell,13/2/2024,16:7:187
Z8sS0XWYcFse,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,50,32,sell,13/2/2024,16:7:699
Z8sS0XWYcFse,hearts,Yimeng,6c314841-1137-4f22-8285-53b02057ee8f,60,32,buy,13/2/2024,16:7:566
Z8sS0XWYcFse,clubs,Jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,80,32,sell,13/2/2024,16:7:461
Z8sS0XWYcFse,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,60,32,buy,13/2/2024,16:7:31
Z8sS0XWYcFse,clubs,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,80,32,sell,13/2/2024,16:7:941
Z8sS0XWYcFse,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,60,32,buy,13/2/2024,16:7:580
Z8sS0XWYcFse,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,50,32,sell,13/2/2024,16:7:163
Z8sS0XWYcFse,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,60,32,buy,13/2/2024,16:7:190
Z8sS0XWYcFse,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,50,32,sell,13/2/2024,16:7:715
Z8sS0XWYcFse,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,53,32,sell,13/2/2024,16:7:413
Z8sS0XWYcFse,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,53,32,sell,13/2/2024,16:7:19
Z8sS0XWYcFse,clubs,Jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,60,32,buy,13/2/2024,16:7:611
Z8sS0XWYcFse,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,53,32,sell,13/2/2024,16:7:662
Z8sS0XWYcFse,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,60,32,buy,13/2/2024,16:7:622
