game id,actor,actor id,market,round,price,type,date,time
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,32,31,sell,7/2/2024,16:52:13
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,36,31,buy,7/2/2024,16:52:916
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,32,31,sell,7/2/2024,16:52:696
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,36,31,buy,7/2/2024,16:52:583
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,32,31,sell,7/2/2024,16:52:311
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,36,31,buy,7/2/2024,16:52:7
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,36,31,buy,7/2/2024,16:51:642
Q7H3eL8BUyQo,diamonds,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,35,31,buy,7/2/2024,16:51:184
Q7H3eL8BUyQo,diamonds,Jacky,f6ee3ebc-f691-4e17-9b78-a22488bdaa2e,35,31,buy,7/2/2024,16:51:54
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,36,31,buy,7/2/2024,16:51:164
Q7H3eL8BUyQo,hearts,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,36,31,buy,7/2/2024,16:51:368
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,36,31,buy,7/2/2024,16:51:838
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,36,31,buy,7/2/2024,16:51:351
Q7H3eL8BUyQo,diamonds,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,35,31,buy,7/2/2024,16:51:700
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,32,31,sell,7/2/2024,16:51:143
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,36,31,buy,7/2/2024,16:51:929
Q7H3eL8BUyQo,hearts,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,36,31,buy,7/2/2024,16:51:324
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,36,31,buy,7/2/2024,16:51:374
Q7H3eL8BUyQo,diamonds,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,35,31,buy,7/2/2024,16:51:114
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,36,31,buy,7/2/2024,16:51:889
Q7H3eL8BUyQo,diamonds,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,35,31,buy,7/2/2024,16:51:337
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,36,31,buy,7/2/2024,16:51:555
Q7H3eL8BUyQo,hearts,Shirley,6c314841-1137-4f22-8285-53b02057ee8f,36,31,buy,7/2/2024,16:51:563
Q7H3eL8BUyQo,hearts,Ronald,41532ea6-2bbe-4327-aafa-5d97b4d52457,36,31,buy,7/2/2024,16:51:92
Q7H3eL8BUyQo,hearts,xin,dc16afcd-8787-45fd-8921-a531ec0cefa1,32,31,sell,7/2/2024,16:51:941
